Minutes, Seconds, Cell Alive, Maximum Cell Count, Cells Died, Cells Died by Swelling, Cells Died by Lack of ATP, Cells Died by Lack of ATP that were Splitting, Cells Died in the last 30 Seconds, Cells Died in the last 30 Seconds (Swelling), Cells Died in the last 30 Seconds (ATP), Cells Died in the last 30 Seconds (ATP & Splitting), Cells Created, Cells Created in the last 30 Seconds, Average Cell Lifetime(in seconds), Cell Lifetime Standard Deviation, Average Cell Size, Cell Size Standard Deviation, Average Cell Length, Cell Length Standard Deviation, Flagellum Absolute, Flagellum Percent, Membrane Absolute, Membrane Percent, Energy Manager Absolute, Energy Manager percent, Splitting Manager Absolute, Splitting Manager Percent, Total Food, Total Poison
311,49,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,11241.889648,4115.906250,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,50,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,11262.004883,4102.522461,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,50,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,11282.141602,4089.167236,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,50,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,11302.254883,4075.785400,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,51,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,11322.368164,4062.409912,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,51,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,11342.480469,4049.036621,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,52,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,11362.602539,4035.681396,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,52,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,11382.734375,4022.340088,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,52,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,11402.863281,4009.000977,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,53,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,11422.967773,3995.634766,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,53,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,11443.101563,3982.309570,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,53,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,11463.222656,3968.972656,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,54,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,11483.342773,3955.639404,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,54,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,11503.458008,3942.304199,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,54,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,11523.584961,3928.987549,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,55,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,11543.699219,3915.659180,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,55,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,11563.809570,3902.332031,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,55,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,11583.932617,3889.025391,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,56,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,11604.050781,3875.716309,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,56,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,11624.171875,3862.415527,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,57,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,11644.288086,3849.114014,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,57,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,11664.413086,3835.828125,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,57,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,11684.528320,3822.534668,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,58,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,11704.647461,3809.249756,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,58,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,11724.766602,3795.972900,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,58,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,11744.879883,3782.692871,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,59,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,11765.008789,3769.437256,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
311,59,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,11785.149414,3756.201172,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
312,0,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,11805.285156,3742.966064,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
312,0,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,11825.417969,3729.731445,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
312,0,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,11845.550781,3716.502197,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
312,1,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,11865.665039,3703.252930,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
312,1,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,11885.784180,3690.016357,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
312,1,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,11905.910156,3676.795410,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
312,2,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,11926.027344,3663.566650,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
312,2,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,11946.147461,3650.346436,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
312,2,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,11966.278320,3637.148438,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
312,3,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,11986.411133,3623.959229,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
312,3,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,12006.547852,3610.777832,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
312,4,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,12026.671875,3597.585938,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
312,4,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,12046.804688,3584.413818,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
312,4,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,12066.926758,3571.232178,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
312,5,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,12087.067383,3558.079590,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
312,5,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,12107.208008,3544.936768,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
312,6,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,12127.334961,3531.778076,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
312,6,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,12147.458008,3518.623047,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
312,6,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,12167.584961,3505.477539,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
312,7,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,12187.704102,3492.331055,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
312,7,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,12207.817383,3479.182129,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
312,7,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,12227.930664,3466.038330,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
312,8,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,12248.054688,3452.913330,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
312,8,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,12268.168945,3439.786133,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
312,8,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,12288.289063,3426.672852,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
312,9,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,12308.413086,3413.569336,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
312,9,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,12328.547852,3400.489258,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
312,10,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,12348.672852,3387.401855,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
312,10,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,12368.791992,3374.314697,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
312,10,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,12388.905273,3361.225586,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
312,11,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,12409.031250,3348.161377,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
312,11,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,12429.141602,3335.085205,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
312,11,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,12449.276367,3322.045898,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
312,12,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,12469.394531,3308.993652,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
312,12,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,12489.511719,3295.946533,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
312,12,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,12509.635742,3282.917969,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
312,13,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,12529.859375,3270.029297,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
312,13,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,12549.953125,3256.973877,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
312,14,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,12570.054688,3243.937500,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
312,14,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,12590.145508,3230.897705,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
312,14,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,12610.234375,3217.861816,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
312,15,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,12630.334961,3204.847900,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
312,15,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,12650.430664,3191.838867,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
312,15,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,12670.526367,3178.836670,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
312,15,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,12690.637695,3165.865479,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
312,16,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,12710.737305,3152.884033,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
312,16,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,12730.825195,3139.898926,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
312,16,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,12750.917969,3126.928223,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
312,17,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,12771.008789,3113.964600,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
312,17,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,12791.102539,3101.013428,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
312,17,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,12811.195313,3088.068848,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
312,17,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,12831.282227,3075.129395,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
312,18,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,12851.364258,3062.191162,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
312,18,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,12871.456055,3049.272461,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
312,18,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,12891.543945,3036.361816,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
312,18,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,12911.631836,3023.460205,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
312,19,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,12931.721680,3010.570801,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
312,19,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,12951.809570,2997.690674,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
312,19,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,12971.902344,2984.825439,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
312,20,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,12991.989258,2971.963867,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
312,20,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,13012.075195,2959.111084,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
312,20,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,13032.160156,2946.265625,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
312,20,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,13052.245117,2933.432861,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
312,21,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,13072.327148,2920.609131,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
312,21,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,13092.415039,2907.802002,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
312,21,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,13112.500977,2895.003906,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
312,21,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,13132.582031,2882.210693,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
312,22,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,13152.664063,2869.431641,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
312,22,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,13172.752930,2856.672119,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
312,22,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,13192.838867,2843.918945,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
312,22,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,13212.933594,2831.191650,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
312,23,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,13233.039063,2818.489746,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
312,23,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,13253.153320,2805.811035,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
312,23,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,13273.260742,2793.133789,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
312,24,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,13293.379883,2780.488525,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
312,24,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,13313.508789,2767.867676,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
312,24,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,13333.637695,2755.259766,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
312,25,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,13353.762695,2742.654785,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
312,25,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,13373.882813,2730.061523,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
312,25,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,13393.984375,2717.458008,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
312,26,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,13414.101563,2704.886475,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
312,26,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,13434.214844,2692.324463,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
312,26,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,13454.329102,2679.779297,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
312,27,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,13474.449219,2667.255127,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
312,27,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,13494.573242,2654.747070,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
312,28,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,13514.702148,2642.262451,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
312,28,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,13534.825195,2629.787354,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
312,28,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,13554.937500,2617.312500,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
312,29,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,13575.059570,2604.864746,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
312,29,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,13595.178711,2592.427246,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
312,29,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,13615.282227,2579.988770,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
312,30,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,13635.418945,2567.608398,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
312,30,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,13655.543945,2555.225830,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
312,30,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,13675.665039,2542.855713,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
312,31,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,13695.785156,2530.502930,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
312,31,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,13715.903320,2518.163330,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
312,32,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,13736.019531,2505.838135,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
312,32,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,13756.144531,2493.543457,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
312,32,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,13776.253906,2481.246582,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
312,33,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,13796.364258,2468.968994,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
312,33,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,13816.481445,2456.713135,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
312,33,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,13836.605469,2444.489258,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
312,34,6,1034,29076,22691,6385,5086,0,0,0,0,29032,0,13856.729492,2432.283936,7.068617,0.933584,5.576241,0.977150,0,0.000000,0,0.000000,4,0.666667,6,1.000000,0.000000,0.000000
