Minutes, Seconds, Cell Alive, Maximum Cell Count, Cells Died, Cells Died by Swelling, Cells Died by Lack of ATP, Cells Died by Lack of ATP that were Splitting, Cells Died in the last 30 Seconds, Cells Died in the last 30 Seconds (Swelling), Cells Died in the last 30 Seconds (ATP), Cells Died in the last 30 Seconds (ATP & Splitting), Cells Created, Cells Created in the last 30 Seconds, Average Cell Lifetime(in seconds), Cell Lifetime Standard Deviation, Average Cell Size, Cell Size Standard Deviation, Average Cell Length, Cell Length Standard Deviation, Flagellum Absolute, Flagellum Percent, Membrane Absolute, Membrane Percent, Energy Manager Absolute, Energy Manager percent, Splitting Manager Absolute, Splitting Manager Percent, Total Food, Total Poison
504,10,733,957,37183,30225,6958,4351,24,16,8,4,37866,36,493.137482,1343.620728,8.688425,0.916506,5.536305,1.144555,23,0.031378,0,0.000000,410,0.559345,715,0.975443,346181.343750,0.000031
504,40,745,957,37205,30237,6968,4357,22,12,10,6,37900,34,499.920837,1335.702148,8.668236,0.934410,5.551014,1.147227,24,0.032215,0,0.000000,418,0.561074,726,0.974497,346170.875000,0.000000
505,10,753,957,37237,30258,6979,4361,32,21,11,4,37940,40,499.654968,1332.152100,8.697036,0.912891,5.552223,1.149070,24,0.031873,0,0.000000,421,0.559097,733,0.973440,346318.218750,0.000070
505,40,771,957,37266,30279,6987,4365,29,21,8,4,37987,47,493.559662,1320.377563,8.696035,0.921054,5.544679,1.147730,25,0.032425,0,0.000000,427,0.553826,753,0.976654,346223.968750,0.000000
506,10,778,957,37304,30306,6998,4371,38,27,11,6,38032,45,490.874146,1317.508179,8.704589,0.913495,5.550376,1.146207,26,0.033419,0,0.000000,431,0.553985,761,0.978149,346390.656250,0.000026
506,40,775,957,37335,30333,7002,4372,31,27,4,1,38060,28,492.741486,1321.479126,8.682724,0.932590,5.571516,1.152876,26,0.033548,0,0.000000,431,0.556129,760,0.980645,346205.781250,0.001762
507,10,781,957,37364,30357,7007,4376,29,24,5,4,38095,35,491.715790,1317.694336,8.687383,0.928647,5.578432,1.149909,27,0.034571,0,0.000000,434,0.555698,766,0.980794,346449.843750,0.000000
507,41,783,957,37396,30379,7017,4383,32,22,10,7,38129,34,498.836487,1318.609985,8.701867,0.891835,5.592953,1.176507,26,0.033206,0,0.000000,435,0.555556,768,0.980843,346486.437500,0.006261
508,11,790,957,37427,30404,7023,4387,31,25,6,4,38167,38,496.806274,1315.629639,8.705804,0.899150,5.604127,1.190182,28,0.035443,0,0.000000,431,0.545570,775,0.981013,346363.250000,0.011548
508,41,791,957,37460,30425,7035,4396,33,21,12,9,38201,34,498.702789,1315.992676,8.704643,0.902492,5.593309,1.190655,29,0.036662,0,0.000000,434,0.548673,775,0.979772,346462.937500,0.000008
509,12,797,957,37481,30442,7039,4398,21,17,4,2,38228,27,506.485809,1312.878174,8.714791,0.897846,5.596453,1.189416,28,0.035132,0,0.000000,432,0.542033,781,0.979925,346508.500000,0.000538
509,42,802,957,37516,30464,7052,4408,35,22,13,10,38268,40,506.878387,1310.796753,8.712725,0.914388,5.579739,1.207534,25,0.031172,0,0.000000,432,0.538653,786,0.980050,346500.718750,0.000000
510,13,813,957,37543,30488,7055,4409,27,24,3,1,38306,38,505.155212,1304.561646,8.713466,0.907551,5.583540,1.203451,29,0.035670,0,0.000000,442,0.543665,795,0.977860,346512.500000,0.000895
510,44,826,957,37577,30514,7063,4414,34,26,8,5,38353,47,503.285339,1298.143188,8.733077,0.870374,5.561795,1.191801,31,0.037530,0,0.000000,451,0.546005,808,0.978208,346474.531250,0.000007
511,14,829,957,37613,30540,7073,4421,36,26,10,7,38392,39,503.980316,1297.817261,8.739758,0.877881,5.572241,1.190280,30,0.036188,0,0.000000,455,0.548854,811,0.978287,346436.468750,0.035342
511,44,833,957,37644,30568,7076,4424,31,28,3,3,38427,35,503.233765,1296.335571,8.734933,0.870262,5.583572,1.194717,27,0.032413,0,0.000000,453,0.543818,815,0.978391,346450.250000,0.000424
512,14,831,957,37671,30591,7080,4426,27,23,4,2,38452,25,511.225891,1299.323486,8.740855,0.860654,5.565677,1.178971,27,0.032491,0,0.000000,460,0.553550,813,0.978339,346449.593750,0.000395
512,44,844,957,37695,30612,7083,4428,24,21,3,2,38489,37,511.034943,1292.037354,8.735481,0.860622,5.571839,1.173463,25,0.029621,0,0.000000,464,0.549763,823,0.975118,346413.031250,0.000264
513,13,836,957,37732,30642,7090,4434,37,30,7,6,38518,29,510.386536,1297.315918,8.727160,0.870316,5.592266,1.183334,24,0.028708,0,0.000000,463,0.553828,813,0.972488,346426.437500,0.000001
513,43,828,957,37769,30672,7097,4439,37,30,7,5,38547,29,515.616455,1304.984253,8.713464,0.876228,5.597440,1.173349,24,0.028986,0,0.000000,459,0.554348,806,0.973430,346489.125000,0.004029
514,14,817,957,37806,30701,7105,4446,37,29,8,7,38573,26,523.526367,1314.882080,8.721825,0.870238,5.602294,1.167872,26,0.031824,0,0.000000,458,0.560588,798,0.976744,346541.281250,0.000000
514,44,822,957,37844,30735,7109,4449,38,34,4,3,38616,43,512.671814,1312.921753,8.718902,0.877182,5.592678,1.157578,23,0.027981,0,0.000000,465,0.565693,804,0.978102,346567.406250,0.000139
515,15,832,957,37874,30753,7121,4459,30,18,12,10,38656,40,513.159546,1307.331543,8.730788,0.860510,5.599717,1.163991,25,0.030048,0,0.000000,465,0.558894,813,0.977163,346519.437500,0.000041
515,45,827,957,37918,30781,7137,4471,44,28,16,12,38695,39,514.221191,1312.604736,8.727509,0.857016,5.594306,1.154308,25,0.030230,0,0.000000,463,0.559855,811,0.980653,346881.218750,0.000000
516,15,833,957,37955,30805,7150,4483,37,24,13,12,38738,43,514.046753,1310.522217,8.729782,0.851291,5.593090,1.148005,24,0.028812,0,0.000000,461,0.553421,817,0.980792,346484.812500,0.002151
516,45,821,957,38003,30831,7172,4498,48,26,22,15,38774,36,523.608154,1321.813477,8.726514,0.847292,5.595764,1.159505,23,0.028015,0,0.000000,455,0.554202,804,0.979294,346482.781250,0.000709
517,15,822,957,38041,30855,7186,4509,38,24,14,11,38813,39,529.272522,1324.510986,8.708139,0.857807,5.601864,1.172257,22,0.026764,0,0.000000,458,0.557178,802,0.975669,346530.656250,0.000000
517,46,805,957,38086,30887,7199,4517,45,32,13,8,38841,28,538.219360,1339.994141,8.731097,0.839349,5.597196,1.151757,22,0.027329,0,0.000000,461,0.572671,784,0.973913,346517.968750,0.006798
518,16,780,957,38143,30925,7218,4533,57,38,19,16,38873,32,542.543762,1363.125977,8.732318,0.837282,5.597552,1.140588,20,0.025641,0,0.000000,448,0.574359,762,0.976923,346468.687500,0.005877
518,47,779,957,38179,30949,7230,4540,36,24,12,7,38908,35,544.761414,1366.717651,8.742621,0.821219,5.610063,1.143847,20,0.025674,0,0.000000,451,0.578947,760,0.975610,346514.781250,0.005089
519,17,770,957,38217,30983,7234,4542,38,34,4,2,38937,29,545.525208,1377.290527,8.737467,0.825165,5.619750,1.144057,19,0.024675,0,0.000000,449,0.583117,751,0.975325,346230.812500,0.001322
519,47,753,957,38264,31018,7246,4549,47,35,12,7,38967,30,546.907166,1394.834961,8.737741,0.832642,5.636884,1.137249,19,0.025232,0,0.000000,435,0.577689,734,0.974768,346337.718750,0.037057
520,17,751,957,38302,31045,7257,4559,38,27,11,10,39003,36,546.212280,1399.771240,8.732594,0.832025,5.653844,1.153744,20,0.026631,0,0.000000,428,0.569907,733,0.976032,346199.000000,0.000164
520,47,732,957,38347,31082,7265,4564,45,37,8,5,39029,26,546.042969,1419.009888,8.737969,0.825400,5.655919,1.148028,19,0.025956,0,0.000000,413,0.564208,715,0.976776,346204.218750,0.004197
521,17,717,957,38398,31116,7282,4577,51,34,17,13,39065,36,542.743225,1436.330200,8.762059,0.817597,5.672830,1.143617,22,0.030683,0,0.000000,401,0.559275,698,0.973501,346290.718750,0.022776
521,46,733,957,38422,31137,7285,4580,24,21,3,3,39105,40,539.111816,1425.395508,8.767707,0.816662,5.673128,1.141257,23,0.031378,0,0.000000,413,0.563438,715,0.975443,346272.375000,0.002163
522,16,739,957,38460,31168,7292,4586,38,31,7,6,39149,44,528.169006,1422.960083,8.764673,0.809612,5.679538,1.142863,23,0.031123,0,0.000000,415,0.561570,721,0.975643,346221.531250,0.000001
522,45,741,957,38494,31197,7297,4591,34,29,5,5,39185,36,519.755981,1422.218262,8.761116,0.832151,5.689300,1.140676,24,0.032389,0,0.000000,419,0.565452,723,0.975708,346204.468750,0.000010
523,15,747,957,38524,31216,7308,4597,30,19,11,6,39221,36,521.909485,1419.232666,8.759259,0.829856,5.700994,1.135071,23,0.030790,0,0.000000,422,0.564926,729,0.975904,346353.312500,0.001210
523,46,741,957,38567,31245,7322,4611,43,29,14,14,39258,37,518.051392,1426.778809,8.762714,0.814846,5.708612,1.143763,24,0.032389,0,0.000000,417,0.562753,723,0.975708,346207.875000,0.000648
524,16,754,957,38594,31270,7324,4612,27,25,2,1,39298,40,511.399200,1417.920288,8.777376,0.821057,5.704259,1.136737,23,0.030504,0,0.000000,421,0.558355,733,0.972149,346340.562500,0.005225
524,46,764,957,38623,31296,7327,4613,29,26,3,1,39337,39,505.747040,1411.322144,8.778972,0.815292,5.681640,1.135564,22,0.028796,0,0.000000,430,0.562827,744,0.973822,346332.906250,0.001185
525,16,763,957,38651,31316,7335,4616,28,20,8,3,39364,27,513.668640,1413.905151,8.775852,0.825842,5.686507,1.143392,22,0.028834,0,0.000000,435,0.570118,744,0.975098,346380.031250,0.001883
525,46,766,957,38686,31341,7345,4621,35,25,10,5,39402,38,510.371368,1412.323364,8.767379,0.833229,5.709163,1.149016,22,0.028721,0,0.000000,436,0.569191,747,0.975196,346214.468750,0.000042
526,16,782,957,38716,31365,7351,4626,30,24,6,5,39448,46,498.493439,1399.800537,8.762365,0.856131,5.697136,1.148538,23,0.029412,0,0.000000,435,0.556266,761,0.973146,346437.437500,0.002025
526,47,793,957,38743,31383,7360,4633,27,18,9,7,39486,38,498.522888,1392.455566,8.752240,0.871869,5.700881,1.150775,26,0.032787,0,0.000000,441,0.556116,771,0.972257,346528.218750,0.001593
527,17,802,957,38773,31404,7369,4640,30,21,9,7,39525,39,499.666351,1386.781372,8.754194,0.843325,5.710654,1.146245,26,0.032419,0,0.000000,436,0.543641,780,0.972569,346509.062500,0.000042
527,48,822,957,38802,31426,7376,4646,29,22,7,6,39574,49,493.667358,1373.524170,8.745011,0.850873,5.708249,1.159904,27,0.032847,0,0.000000,456,0.554745,799,0.972019,346464.937500,0.000576
528,18,839,957,38828,31443,7385,4654,26,17,9,8,39617,43,494.981812,1362.697754,8.747531,0.852326,5.699604,1.158523,26,0.030989,0,0.000000,466,0.555423,816,0.972586,346428.968750,0.002879
528,48,846,957,38858,31468,7390,4657,30,25,5,3,39654,37,496.220551,1359.120850,8.737696,0.859598,5.707648,1.157836,28,0.033097,0,0.000000,472,0.557920,825,0.975177,346405.625000,0.000084
529,17,836,957,38897,31498,7399,4662,39,30,9,5,39683,29,500.160950,1367.659790,8.744267,0.858331,5.701032,1.162375,28,0.033493,0,0.000000,463,0.553828,816,0.976077,346778.375000,0.004382
529,47,842,957,38926,31517,7409,4670,29,19,10,8,39718,35,502.208801,1363.919067,8.737205,0.866391,5.705924,1.153592,29,0.034442,0,0.000000,464,0.551069,823,0.977435,346442.062500,0.002771
530,17,838,957,38960,31546,7414,4673,34,29,5,3,39748,30,503.385864,1367.117188,8.720840,0.885664,5.703483,1.153984,28,0.033413,0,0.000000,460,0.548926,819,0.977327,346468.406250,0.003050
530,47,852,957,38985,31570,7415,4674,25,24,1,1,39787,39,502.985687,1359.062012,8.720999,0.893201,5.722545,1.158689,30,0.035211,0,0.000000,465,0.545775,830,0.974178,346474.687500,0.008570
531,16,852,957,39022,31602,7420,4675,37,32,5,1,39824,37,501.401764,1360.798706,8.722542,0.883784,5.726820,1.167625,28,0.032864,0,0.000000,467,0.548122,829,0.973005,346445.750000,0.000047
531,46,852,957,39057,31622,7435,4682,35,20,15,7,39859,35,509.491211,1361.710327,8.740064,0.869456,5.713085,1.159627,28,0.032864,0,0.000000,463,0.543427,831,0.975352,346561.750000,0.003603
532,15,847,957,39093,31643,7450,4692,36,21,15,10,39890,31,519.070984,1367.154053,8.752550,0.859265,5.697260,1.172399,26,0.030697,0,0.000000,463,0.546635,827,0.976387,346473.562500,0.000001
532,45,843,957,39137,31673,7464,4700,44,30,14,8,39930,40,519.860291,1371.960693,8.764997,0.828534,5.696470,1.161401,26,0.030842,0,0.000000,456,0.540925,825,0.978648,346444.781250,0.001010
533,15,839,957,39177,31699,7478,4710,40,26,14,10,39966,36,524.729126,1377.118652,8.753212,0.836705,5.709300,1.151738,23,0.027414,0,0.000000,451,0.537545,821,0.978546,346431.843750,0.000161
533,45,832,957,39220,31726,7494,4719,43,27,16,9,40002,36,528.531677,1384.916138,8.752278,0.834497,5.714313,1.159827,23,0.027644,0,0.000000,444,0.533654,816,0.980769,346481.343750,0.005722
534,15,827,957,39262,31757,7505,4728,42,31,11,9,40039,37,530.531494,1391.951538,8.745497,0.838950,5.719434,1.150110,20,0.024184,0,0.000000,443,0.535671,812,0.981862,346532.187500,0.000782
534,45,821,957,39305,31788,7517,4733,43,31,12,5,40076,37,532.504089,1399.693237,8.759514,0.820435,5.696281,1.135303,19,0.023143,0,0.000000,444,0.540804,804,0.979294,346433.281250,0.004671
535,15,822,957,39348,31819,7529,4744,43,31,12,11,40120,44,528.977600,1402.360474,8.760668,0.834592,5.704686,1.142891,20,0.024331,0,0.000000,443,0.538929,804,0.978102,346491.125000,0.000255
535,45,826,957,39383,31844,7539,4747,35,25,10,3,40159,39,529.433044,1402.320313,8.775021,0.823416,5.682084,1.123438,20,0.024213,0,0.000000,449,0.543584,810,0.980630,346493.531250,0.003179
536,15,822,957,39418,31872,7546,4753,35,28,7,6,40190,31,534.300842,1408.239258,8.788117,0.814215,5.668447,1.126508,19,0.023114,0,0.000000,444,0.540146,805,0.979319,346431.093750,0.002963
536,45,823,957,39455,31903,7552,4758,37,31,6,5,40228,38,533.450500,1410.836548,8.793400,0.803666,5.665503,1.118371,16,0.019441,0,0.000000,444,0.539490,806,0.979344,346494.125000,0.036317
537,16,816,957,39502,31937,7565,4767,47,34,13,9,40268,40,529.170471,1418.620239,8.782403,0.816475,5.683732,1.130428,16,0.019608,0,0.000000,438,0.536765,799,0.979167,346432.468750,0.009270
537,46,802,957,39544,31969,7575,4775,42,32,10,8,40296,28,536.480225,1432.750854,8.786789,0.823676,5.707042,1.120198,15,0.018703,0,0.000000,433,0.539900,788,0.982544,346499.781250,0.007194
538,17,809,957,39573,31995,7578,4777,29,26,3,2,40332,36,534.125793,1429.299927,8.796537,0.824136,5.689022,1.118337,15,0.018541,0,0.000000,430,0.531520,794,0.981459,346506.687500,0.004372
538,48,809,957,39609,32025,7584,4778,36,30,6,1,40368,36,530.472717,1431.541748,8.791102,0.829066,5.687969,1.111321,14,0.017305,0,0.000000,431,0.532757,795,0.982695,346490.250000,0.000378
539,19,790,957,39656,32061,7595,4784,47,36,11,6,40396,28,528.914001,1449.122070,8.788425,0.837164,5.680244,1.131129,12,0.015190,0,0.000000,422,0.534177,774,0.979747,346417.750000,0.002550
539,49,797,957,39692,32088,7604,4792,36,27,9,8,40439,43,522.770752,1445.790039,8.786317,0.848946,5.682209,1.145016,11,0.013802,0,0.000000,419,0.525721,780,0.978670,346517.625000,0.005919
540,20,792,957,39731,32125,7606,4793,39,37,2,1,40473,34,517.041138,1452.197144,8.776963,0.858661,5.701389,1.136283,12,0.015152,0,0.000000,414,0.522727,776,0.979798,346394.250000,0.009500
540,50,790,957,39765,32147,7618,4798,34,22,12,5,40505,32,521.010132,1455.692627,8.783400,0.858069,5.715317,1.131674,10,0.012658,0,0.000000,407,0.515190,773,0.978481,346395.375000,0.002358
541,21,782,957,39810,32183,7627,4806,45,36,9,8,40542,37,512.702026,1464.575195,8.788899,0.855000,5.710768,1.131980,13,0.016624,0,0.000000,404,0.516624,766,0.979540,346388.031250,0.000142
541,51,799,957,39834,32202,7632,4810,24,19,5,4,40583,41,511.803802,1452.479980,8.791930,0.861209,5.707595,1.125569,12,0.015019,0,0.000000,412,0.515645,783,0.979975,346492.375000,0.000002
542,22,809,957,39859,32224,7635,4813,25,22,3,3,40618,35,512.948608,1446.139038,8.803480,0.855542,5.723209,1.117265,13,0.016069,0,0.000000,419,0.517923,793,0.980223,346580.437500,0.000008
542,52,822,957,39884,32245,7639,4815,25,21,4,2,40656,38,512.765686,1437.868530,8.804464,0.855411,5.717594,1.130106,15,0.018248,0,0.000000,428,0.520681,805,0.979319,346476.687500,0.007116
543,22,831,957,39914,32272,7642,4815,30,27,3,0,40695,39,511.090088,1433.125732,8.800618,0.873263,5.743011,1.134792,15,0.018051,0,0.000000,436,0.524669,813,0.978339,346405.062500,0.008415
543,52,833,957,39946,32297,7649,4818,32,25,7,3,40729,34,512.122192,1432.992676,8.809407,0.872221,5.749276,1.123621,16,0.019208,0,0.000000,438,0.525810,814,0.977191,346410.468750,0.000063
544,22,835,957,39982,32319,7663,4827,36,22,14,9,40767,38,516.236633,1433.498901,8.832851,0.860138,5.748693,1.116876,16,0.019162,0,0.000000,438,0.524551,813,0.973653,346417.718750,0.001857
544,52,826,957,40027,32355,7672,4833,45,36,9,6,40803,36,514.216980,1442.506714,8.853380,0.843933,5.744714,1.106206,14,0.016949,0,0.000000,435,0.526634,804,0.973366,346447.062500,0.024838
545,22,818,957,40065,32387,7678,4837,38,32,6,4,40833,30,518.527039,1451.366821,8.839979,0.864442,5.736486,1.112223,13,0.015892,0,0.000000,435,0.531785,795,0.971883,346500.281250,0.002042
545,53,816,957,40096,32410,7686,4841,31,23,8,4,40862,29,525.613342,1454.883057,8.845394,0.858182,5.736955,1.108651,12,0.014706,0,0.000000,433,0.530637,793,0.971814,346495.562500,0.000008
546,23,820,957,40131,32440,7691,4844,35,30,5,3,40901,39,523.507202,1454.223145,8.858217,0.850188,5.722232,1.107887,12,0.014634,0,0.000000,438,0.534146,798,0.973171,346450.218750,0.000007
546,53,829,957,40162,32466,7696,4848,31,26,5,4,40941,40,519.868530,1448.978516,8.846603,0.867596,5.741276,1.117366,13,0.015682,0,0.000000,441,0.531966,808,0.974668,346867.843750,0.000000
547,23,831,957,40194,32487,7707,4858,32,21,11,10,40975,34,526.478638,1449.097778,8.847671,0.856027,5.746087,1.118588,14,0.016847,0,0.000000,438,0.527076,809,0.973526,346510.281250,0.000000
547,53,812,957,40247,32523,7724,4872,53,36,17,14,41009,34,531.482788,1466.987305,8.846482,0.848157,5.768425,1.124208,13,0.016010,0,0.000000,431,0.530788,789,0.971675,346557.281250,0.000731
548,23,815,957,40285,32545,7740,4884,38,22,16,12,41050,41,534.469299,1467.031982,8.844010,0.838856,5.777378,1.123370,14,0.017178,0,0.000000,428,0.525153,794,0.974233,346516.375000,0.002948
548,54,819,957,40321,32566,7755,4891,36,21,15,7,41090,40,537.976318,1466.276123,8.847470,0.835069,5.769681,1.123176,13,0.015873,0,0.000000,426,0.520147,797,0.973138,346523.718750,0.000527
549,24,796,957,40374,32598,7776,4908,53,32,21,17,41120,30,546.453857,1488.255127,8.870237,0.800869,5.749619,1.118163,13,0.016332,0,0.000000,411,0.516332,774,0.972362,346638.812500,0.022188
549,55,808,957,40408,32626,7782,4910,34,28,6,2,41166,46,538.085571,1480.919678,8.867302,0.810469,5.765048,1.106789,13,0.016089,0,0.000000,418,0.517327,785,0.971535,346519.562500,0.000119
550,25,800,957,40456,32663,7793,4920,48,37,11,10,41206,40,537.003967,1491.473511,8.858576,0.825262,5.772036,1.116916,13,0.016250,0,0.000000,418,0.522500,777,0.971250,346547.625000,0.000907
550,56,783,957,40511,32701,7810,4933,55,38,17,13,41244,38,534.104492,1509.205811,8.859044,0.812144,5.798617,1.109011,11,0.014049,0,0.000000,399,0.509579,760,0.970626,346563.062500,0.006699
551,26,778,957,40546,32725,7821,4940,35,24,11,7,41274,30,538.586182,1515.961060,8.862542,0.809205,5.787067,1.112906,10,0.012853,0,0.000000,397,0.510283,754,0.969152,346459.250000,0.000118
551,57,782,957,40578,32751,7827,4945,32,26,6,5,41310,36,535.619019,1514.334473,8.855329,0.807329,5.789028,1.106153,13,0.016624,0,0.000000,397,0.507673,759,0.970588,346411.250000,0.028829
552,27,760,957,40627,32783,7844,4957,49,32,17,12,41337,27,541.271606,1536.766968,8.846794,0.821433,5.795352,1.131136,12,0.015789,0,0.000000,388,0.510526,738,0.971053,346259.781250,0.002952
552,57,757,957,40660,32805,7855,4963,33,22,11,6,41367,30,543.373291,1541.921753,8.849113,0.818322,5.797483,1.139038,12,0.015852,0,0.000000,387,0.511229,739,0.976222,346267.375000,0.001378
553,27,742,957,40705,32837,7868,4973,45,32,13,10,41397,30,545.464478,1558.455322,8.865127,0.793743,5.801884,1.138739,11,0.014825,0,0.000000,384,0.517520,724,0.975741,346212.218750,0.000089
553,57,747,957,40737,32862,7875,4978,32,25,7,5,41434,37,539.424438,1556.078857,8.856579,0.813598,5.807305,1.138249,10,0.013387,0,0.000000,387,0.518072,729,0.975904,346255.125000,0.007378
554,27,748,957,40771,32892,7879,4981,34,30,4,3,41469,35,534.473328,1558.067749,8.864830,0.812683,5.812768,1.137432,8,0.010695,0,0.000000,390,0.521390,730,0.975936,346279.937500,0.000441
554,58,748,957,40806,32922,7884,4985,35,30,5,4,41504,35,528.312317,1559.982666,8.868382,0.808295,5.840252,1.142219,9,0.012032,0,0.000000,381,0.509358,733,0.979947,346229.968750,0.004535
555,28,742,957,40843,32946,7897,4992,37,24,13,7,41535,31,532.160278,1567.804810,8.857671,0.827952,5.852600,1.160932,8,0.010782,0,0.000000,377,0.508086,727,0.979784,346301.656250,0.002699
555,58,748,957,40875,32968,7907,4996,32,22,10,4,41573,38,531.019775,1564.709106,8.840822,0.855372,5.838685,1.167134,9,0.012032,0,0.000000,379,0.506684,732,0.978610,346177.406250,0.000000
556,28,764,957,40895,32983,7912,4999,20,15,5,3,41609,36,530.491211,1551.158813,8.836493,0.865565,5.853776,1.162895,9,0.011780,0,0.000000,385,0.503927,747,0.977749,346296.562500,0.004096
556,58,774,957,40922,33005,7917,5000,27,22,5,1,41646,37,527.954834,1544.024780,8.829209,0.883936,5.864701,1.162272,9,0.011628,0,0.000000,389,0.502584,756,0.976744,346391.312500,0.000000
557,28,779,957,40963,33041,7922,5004,41,36,5,4,41692,46,514.782104,1541.722046,8.827089,0.879450,5.890934,1.145968,9,0.011553,0,0.000000,387,0.496791,761,0.976893,346357.437500,0.003613
557,59,784,957,40999,33068,7931,5009,36,27,9,5,41733,41,510.500641,1539.310669,8.824930,0.887193,5.895973,1.137198,9,0.011480,0,0.000000,392,0.500000,767,0.978316,346406.062500,0.002413
558,29,787,957,41034,33095,7939,5011,35,27,8,2,41771,38,507.677734,1538.698608,8.818941,0.895481,5.899115,1.135981,8,0.010165,0,0.000000,392,0.498094,770,0.978399,346487.687500,0.010762
559,0,796,957,41054,33111,7943,5014,20,16,4,3,41800,29,514.939758,1532.285034,8.809041,0.895422,5.909530,1.137813,7,0.008794,0,0.000000,399,0.501256,780,0.979900,346494.156250,0.000002
559,30,803,957,41082,33133,7949,5018,28,22,6,4,41835,35,516.185486,1527.688477,8.804246,0.896971,5.900838,1.136230,6,0.007472,0,0.000000,403,0.501868,787,0.980075,346507.093750,0.005994
560,1,804,957,41118,33161,7957,5025,36,28,8,7,41872,37,517.912781,1529.031006,8.792932,0.908801,5.913414,1.140269,6,0.007463,0,0.000000,403,0.501244,788,0.980099,346478.906250,0.000001
560,31,816,957,41149,33181,7968,5035,31,20,11,10,41915,43,519.160767,1520.744019,8.779771,0.922091,5.934464,1.132340,6,0.007353,0,0.000000,405,0.496324,798,0.977941,346452.312500,0.000034
561,1,830,957,41170,33197,7973,5037,21,16,5,2,41950,35,521.895508,1510.504761,8.789914,0.916586,5.921489,1.136714,4,0.004819,0,0.000000,408,0.491566,813,0.979518,346384.156250,0.000244
561,31,834,957,41200,33217,7983,5043,30,20,10,6,41984,34,527.598694,1508.609863,8.794550,0.908692,5.912926,1.150305,3,0.003597,0,0.000000,408,0.489209,816,0.978417,346579.343750,0.001204
562,0,823,957,41245,33254,7991,5048,45,37,8,5,42018,34,531.106689,1520.235107,8.810688,0.901293,5.954339,1.123794,4,0.004860,0,0.000000,405,0.492102,805,0.978129,346483.750000,0.000437
562,31,826,957,41269,33274,7995,5050,24,20,4,2,42045,27,535.894165,1519.197998,8.805828,0.915850,5.950069,1.122680,4,0.004843,0,0.000000,408,0.493947,808,0.978208,346515.812500,0.016147
563,0,829,957,41304,33300,8004,5055,35,26,9,5,42083,38,533.018677,1518.368164,8.790903,0.927010,5.959464,1.126469,4,0.004825,0,0.000000,405,0.488540,811,0.978287,346488.750000,0.000136
563,30,840,957,41338,33328,8010,5059,34,28,6,4,42128,45,528.632751,1511.847046,8.801252,0.903231,5.952632,1.130501,3,0.003571,0,0.000000,409,0.486905,822,0.978571,346479.062500,0.000067
564,0,829,957,41386,33355,8031,5071,48,27,21,12,42165,37,538.546875,1523.706421,8.808055,0.899458,5.950609,1.141990,2,0.002413,0,0.000000,398,0.480096,812,0.979493,346486.156250,0.000431
564,30,821,957,41433,33384,8049,5086,47,29,18,15,42204,39,542.689453,1533.380737,8.810520,0.910538,5.955144,1.133149,1,0.001218,0,0.000000,395,0.481121,804,0.979294,346471.000000,0.008885
565,0,816,957,41473,33412,8061,5094,40,28,12,8,42239,35,547.261780,1539.929810,8.803908,0.919311,5.974718,1.123701,1,0.001225,0,0.000000,390,0.477941,799,0.979167,346537.750000,0.001637
565,30,805,957,41520,33443,8077,5105,47,31,16,11,42275,36,549.764160,1552.618896,8.806993,0.916767,5.979779,1.126269,1,0.001242,0,0.000000,380,0.472050,787,0.977640,346529.343750,0.001065
566,1,797,957,41566,33476,8090,5117,46,33,13,12,42313,38,549.501343,1562.933594,8.787880,0.934596,5.991617,1.126842,1,0.001255,0,0.000000,379,0.475533,782,0.981179,346533.843750,0.000748
566,32,793,957,41607,33499,8108,5129,41,23,18,12,42350,37,550.029358,1568.857788,8.785785,0.925897,6.008826,1.127037,2,0.002522,0,0.000000,373,0.470366,776,0.978562,346540.937500,0.008306
567,4,773,957,41651,33530,8121,5140,44,31,13,11,42374,24,559.912415,1589.799683,8.802056,0.906441,6.008468,1.117989,2,0.002587,0,0.000000,369,0.477361,757,0.979301,346339.718750,0.000001
567,36,774,957,41692,33561,8131,5149,41,31,10,9,42416,42,552.993042,1592.219849,8.812004,0.905421,6.001939,1.122257,2,0.002584,0,0.000000,369,0.476744,759,0.980620,346357.906250,0.005592
568,8,774,957,41732,33593,8139,5154,40,32,8,5,42456,40,547.484558,1595.372559,8.818228,0.887792,6.007782,1.111229,2,0.002584,0,0.000000,364,0.470284,758,0.979328,346525.062500,0.000060
568,39,784,957,41764,33619,8145,5157,32,26,6,3,42498,42,542.254150,1588.783081,8.817850,0.891713,6.023696,1.119579,2,0.002551,0,0.000000,370,0.471939,768,0.979592,346514.468750,0.004619
569,10,781,957,41810,33653,8157,5167,46,34,12,10,42541,43,535.178711,1594.996216,8.803803,0.902150,6.036311,1.136882,2,0.002561,0,0.000000,376,0.481434,765,0.979513,346560.968750,0.006465
569,41,770,957,41845,33680,8165,5170,35,27,8,3,42565,24,540.311951,1607.498169,8.802100,0.908376,6.036746,1.139693,2,0.002597,0,0.000000,368,0.477922,754,0.979221,346546.812500,0.000041
570,12,768,957,41881,33710,8171,5175,36,30,6,5,42599,34,539.982727,1611.509399,8.820441,0.876389,6.019917,1.134522,2,0.002604,0,0.000000,364,0.473958,753,0.980469,346546.937500,0.000029
